spec_name,subset,target_smiles,threshold,mist_tanimoto,active_bits,previous_mist_tanimoto,previous_tanimoto_top1,previous_exact_match_top1
MassSpecGymID0210496,mid_mist,CC1=C2C(=CC=C1)C=C(C(=N2)NCCC3=CC=CC=N3)C4=NOC(=N4)C,0.3,0.23728813230991364,22,0.21739129722118378,0.1627907007932663,0.0
MassSpecGymID0210496,mid_mist,CC1=C2C(=CC=C1)C=C(C(=N2)NCCC3=CC=CC=N3)C4=NOC(=N4)C,0.4,0.22413793206214905,20,0.21739129722118378,0.1627907007932663,0.0
MassSpecGymID0210496,mid_mist,CC1=C2C(=CC=C1)C=C(C(=N2)NCCC3=CC=CC=N3)C4=NOC(=N4)C,0.5,0.2142857164144516,17,0.21739129722118378,0.1627907007932663,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.05,0.2368421107530594,132,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.1,0.2871287167072296,74,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.15,0.2906976640224457,55,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.187,0.2716049253940582,47,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.2,0.27848100662231445,45,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.25,0.2933333218097687,41,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.3,0.2777777910232544,36,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.4,0.25757575035095215,27,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210529,mid_mist,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,0.5,0.25,24,0.2716049253940582,0.21348313987255096,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.05,0.19018404185771942,142,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.1,0.28409090638160706,61,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.15,0.30985915660858154,41,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.187,0.3181818127632141,35,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.2,0.33870968222618103,31,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.25,0.30000001192092896,26,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.3,0.3050847351551056,25,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.4,0.31481480598449707,19,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0210816,mid_mist,CCC1=CN=C2C(=C1N3CCCC(C3)C(=O)OCC)C(=O)N(C(=O)N2C)C,0.5,0.2641509473323822,15,0.3181818127632141,0.19767442345619202,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.05,0.23999999463558197,108,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.1,0.350649356842041,57,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.15,0.38461539149284363,43,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.187,0.3709677457809448,38,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.2,0.38983049988746643,35,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.25,0.4000000059604645,30,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.3,0.3921568691730499,24,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.4,0.2857142984867096,16,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211212,mid_mist,CC1=C(C(=NO1)C)C2CCCN2C(=O)C3=C(C=NN3C)Cl,0.5,0.2708333432674408,14,0.3709677457809448,0.19402985274791718,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.05,0.1312217265367508,195,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.1,0.16551724076271057,114,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.15,0.171171173453331,75,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.187,0.17142857611179352,68,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.2,0.1764705926179886,65,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.25,0.15625,56,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.3,0.15217390656471252,51,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.4,0.1547619104385376,42,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211536,low_mist,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)OCC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5,0.5,0.14814814925193787,38,0.17142857611179352,0.10638298094272614,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.05,0.15662650763988495,143,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.1,0.23863635957241058,60,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.15,0.26923078298568726,50,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.187,0.23529411852359772,35,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.2,0.2461538463830948,32,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.25,0.23333333432674408,25,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.3,0.23728813230991364,24,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.4,0.24074074625968933,18,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211596,mid_mist,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,0.5,0.20370370149612427,16,0.23529411852359772,0.15853658318519592,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.05,0.3695652186870575,136,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.1,0.5903614163398743,79,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.15,0.7164179086685181,62,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.187,0.6984127163887024,54,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.2,0.6935483813285828,52,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.25,0.7118644118309021,48,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.3,0.7068965435028076,46,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.4,0.6724137663841248,44,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0211629,good_mist,CCOC(=O)C1=C(SC2=C1C(CCC2)C)NC(=S)N3CCOCC3,0.5,0.6842105388641357,43,0.6984127163887024,0.5970149040222168,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.05,0.22159090638160706,156,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.1,0.2612612545490265,81,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.15,0.27272728085517883,53,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.187,0.25925925374031067,43,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.2,0.26582279801368713,41,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.25,0.2876712381839752,35,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.3,0.2535211145877838,30,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.4,0.20000000298023224,19,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212010,mid_mist,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C#N)C)/C=N\NC(=O)C4=CC=NC=C4,0.5,0.1803278625011444,13,0.25925925374031067,0.21052631735801697,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.05,0.2922077775001526,150,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.1,0.5375000238418579,74,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.15,0.5757575631141663,55,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.187,0.5901639461517334,48,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.2,0.5737704634666443,47,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.25,0.5789473652839661,41,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.3,0.5961538553237915,34,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.4,0.5400000214576721,28,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212150,good_mist,CCC(=O)N1CCN(CC1)C2=NC3=C(S2)CC(CC3)C(=O)N4CCC(CC4)C,0.5,0.5102040767669678,25,0.5901639461517334,0.4714285731315613,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.05,0.20382165908813477,141,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.1,0.24761904776096344,83,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.15,0.3164556920528412,56,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.187,0.3199999928474426,51,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.2,0.3333333432674408,48,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.25,0.2985074520111084,39,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.3,0.28125,34,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.4,0.29032257199287415,32,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212443,mid_mist,CC1=NC(=CC(=N1)NC2=CC=CC=N2)NCCNC(=O)C3=CC=C(C=C3)Cl,0.5,0.2666666805744171,28,0.3199999928474426,0.2432432472705841,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.05,0.28070175647735596,160,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.1,0.38679245114326477,88,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.15,0.40697672963142395,62,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.187,0.4303797483444214,54,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.2,0.41558441519737244,50,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.25,0.3802816867828369,39,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.3,0.40909090638160706,34,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.4,0.390625,30,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212530,mid_mist,CC1CCN(CC1)C(=O)C2=CC3=C(S2)CCC(C3)C(=O)NCC4=CN=CC=C4,0.5,0.3333333432674408,25,0.4303797483444214,0.29885056614875793,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.05,0.1488095223903656,144,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.1,0.1538461595773697,71,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.15,0.16249999403953552,44,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.187,0.15942029654979706,31,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.2,0.16923077404499054,27,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.25,0.18644067645072937,21,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.3,0.1785714328289032,17,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.4,0.1666666716337204,14,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0212722,low_mist,CC(C)N1C=C2C=C(SC2=C1)C(=O)NCCC3=CN=CC=C3,0.5,0.1568627506494522,10,0.15942029654979706,0.1071428582072258,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.05,0.14070351421833038,177,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.1,0.22680412232875824,69,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.15,0.19736842811107635,41,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.187,0.19718310236930847,35,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.2,0.20588235557079315,32,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.25,0.24137930572032928,22,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.3,0.2321428507566452,19,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.4,0.20370370149612427,15,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213408,low_mist,C1=CC(=CN=C1)CC2=NN=C(NC2=O)SCC(=O)C3=CC=CS3,0.5,0.19230769574642181,12,0.19718310236930847,0.14942528307437897,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.05,0.25170066952705383,137,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.1,0.3888888955116272,78,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.15,0.4225352108478546,54,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.187,0.4126984179019928,42,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.2,0.4126984179019928,42,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.25,0.39344263076782227,38,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.3,0.38983049988746643,35,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.4,0.3571428656578064,29,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213416,mid_mist,CCOC1=NC=C(C=C1)C(=O)N2CC(C2)CN3C=CN=C3C,0.5,0.34545454382896423,27,0.4126984179019928,0.2763157784938812,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.05,0.13461539149284363,72,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.1,0.1428571492433548,50,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.15,0.1690140813589096,37,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.187,0.1818181872367859,32,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.2,0.19354838132858276,28,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.25,0.20338982343673706,25,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.3,0.2068965584039688,24,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.4,0.1964285671710968,21,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0213789,low_mist,CC1CCC2=C(C1)SC3=C2C(=O)OC(=N3)C4=CC=CC=C4C,0.5,0.18518517911434174,18,0.1818181872367859,0.18571428954601288,0.0
MassSpecGymID0214730,good_mist,CC1=C(C(=O)N2C(=C(SC2=N1)C)C)NC(=O)C3CCCO3,0.05,0.3539822995662689,108,0.6666666865348816,1.0,1.0
MassSpecGymID0214730,good_mist,CC1=C(C(=O)N2C(=C(SC2=N1)C)C)NC(=O)C3CCCO3,0.1,0.5,69,0.6666666865348816,1.0,1.0
MassSpecGymID0214730,good_mist,CC1=C(C(=O)N2C(=C(SC2=N1)C)C)NC(=O)C3CCCO3,0.15,0.6666666865348816,50,0.6666666865348816,1.0,1.0
MassSpecGymID0214730,good_mist,CC1=C(C(=O)N2C(=C(SC2=N1)C)C)NC(=O)C3CCCO3,0.187,0.6666666865348816,45,0.6666666865348816,1.0,1.0
MassSpecGymID0214730,good_mist,CC1=C(C(=O)N2C(=C(SC2=N1)C)C)NC(=O)C3CCCO3,0.2,0.7058823704719543,42,0.6666666865348816,1.0,1.0
