example_type,shard,spec_name,chem_class,cluster,exact_match_top10,tanimoto_top10,mist_tanimoto,formula_success,mol_wt,heavy_atoms,ring_count,max_ring_size,amide_count,ester_count,chiral_centers,target_smiles,proposal_smiles,top_prediction_smiles
high_mist_no_exact,shard_027,MassSpecGymID0309825,polycyclic_aliphatic_like,1,0.0,0.3366336524486542,0.9027777910232544,True,702.7500000000003,50,7,6,0,5,18,CC1C=C2C(C3C1C4(C(C3OC(=O)C)C5C(C(C4OC(=O)C)OC(=O)C)C6(C(CC7C(C6OC(=O)C)O7)C(=O)C5O)C)C)(C(C(=O)O2)(C)O)C,CC(=O)OC1C(O)C2C(OC(C)=O)C3(O)C4=CC5C(=O)OC6C(=O)C43C(C)C5[C@](C)(C3OC4CC(C(O)C4=O)C3(C)C)C2C(O)C1[C@H]6C,"['CC(=O)OC1C(O)C2C(OC(C)=O)C3(O)C4=CC5C(=O)OC6C(=O)C43C(C)C5[C@](C)(C3OC4CC(C(O)C4=O)C3(C)C)C2C(O)C1[C@H]6C', 'CC(=O)OC1C(C)C(OC(C)=O)C2OC3CC4C5C6(O)OC(=O)C4(O)CC4C(C)C3C6C3C(O)C(=O)C(O)(C4OC(C)=O)C5(C)C3C2C1C', 'CC(=O)OC1O[C@H]2C(C)C(=O)[C@@]3(C)C4C[C@@H]5C(=O)[C@H](C)C=C5[C@H](O)[C@H]2C2C1[C@H](O)C(OC(C)=O)[C@@H](CC4C)OC(=O)[C@@]3(O)C(=O)OC[C@@H]2C', 'CC(=O)OC1C2OC3CC4C(O)C(O)C(C)C=C(C)C5OC(=O)C67C1C2C1C3C(C4C(O)C1(C)C(=O)OC56O)C1C(OC(C)=O)C17C', 'CC(=O)O[C@H]1[C@@H](O)[C@@H](C)[C@@H](C)[C@H]([C@@]23[C@H](O)[C@]4(C)C5[C@H]6C[C@H](C)[C@@H](O)[C@H]5O[C@@H](CC5[C@H](OC(C)=O)[C@@]52[C@H](C)OC2C(=O)OC2=O)[C@@H](O6)[C@H]43)[C@H]1O']"
top10_hit,shard_019,MassSpecGymID0224374,aromatic_rich_polycycle,2,1.0,0.5454545617103577,0.8333333134651184,True,377.4440000000001,27,4,6,0,0,1,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,C[S+]([O-])c1cccc(-c2[nH]c(-c3ccncc3)nc2-c2ccc(F)cc2)c1,"['C[S+]([O-])c1cccc(-c2[nH]c(-c3ccncc3)nc2-c2ccc(F)cc2)c1', '[3H][S+]([O-])c1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccncc2)ccc1C', '[3H]c1cc([S+](C)[O-])ccc1-c1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1', '[2H]c1cc([S+](C)[O-])c(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccncc2)c([2H])c1[2H]', 'CC(=O)C[S+]C1=CC=C1c1[nH]c(-c2ccncc2)nc1-c1ccc(F)cc1']"
top10_hit,shard_002,MassSpecGymID0040627,small_heteroaromatic,0,1.0,0.5714285969734192,0.800000011920929,True,334.21000000000004,22,2,6,0,0,0,C1=CC(=CC=C1/C=N\NC(=N/N=C\C2=CC=C(C=C2)Cl)N)Cl,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,"['N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1', 'NC=NNC(=NN=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1', 'N=C(N)NC(=NN=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1', 'NN=C(N)C(=NN=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1', 'NNC=NC(=NN=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1']"
top10_hit,shard_002,MassSpecGymID0040629,small_heteroaromatic,0,1.0,0.5714285969734192,0.800000011920929,True,334.21000000000004,22,2,6,0,0,0,C1=CC(=CC=C1/C=N\N/C(=N\N=C/C2=CC=C(C=C2)Cl)/N)Cl,N=C(N/N=C\c1ccc(Cl)cc1)N/N=C\c1ccc(Cl)cc1,"['N=C(N/N=C\\c1ccc(Cl)cc1)N/N=C\\c1ccc(Cl)cc1', 'NC=NN=C(N/N=C/c1ccc(Cl)cc1)c1ccc(Cl)cc1', 'N=C(N)N/C(=N/N=C/c1ccc(Cl)cc1)c1ccc(Cl)cc1', 'N=C(N/N=C/c1ccc(Cl)cc1)NC(=N)c1ccc(Cl)cc1', 'NC(=NN/C=N/N=C/c1ccc(Cl)cc1)c1ccc(Cl)cc1']"
top10_hit,shard_002,MassSpecGymID0040622,small_heteroaromatic,0,1.0,0.5714285969734192,0.7179487347602844,True,334.21000000000004,22,2,6,0,0,0,C1=CC(=CC=C1/C=N\NC(=N/N=C\C2=CC=C(C=C2)Cl)N)Cl,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,"['N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1', 'N=C(NN=Cc1ccc(/C=N\\N)cc1)c1cc(Cl)ccc1Cl', 'N=C(N/N=C/c1ccc(Cl)cc1)NC(=N)c1ccc(Cl)cc1', 'N=CNN=C(NN=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1', 'N=NNC=C(N/N=C/c1ccc(Cl)cc1)c1ccc(Cl)cc1']"
top10_hit,shard_002,MassSpecGymID0040625,small_heteroaromatic,0,1.0,0.5714285969734192,0.7179487347602844,True,334.21000000000004,22,2,6,0,0,0,C1=CC(=CC=C1/C=N\NC(=N/N=C\C2=CC=C(C=C2)Cl)N)Cl,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,"['N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1', 'N/C(N=Cc1ccc(Cl)cc1)=N/NN=Cc1ccc(Cl)cc1', 'NC(=Cc1ccc(Cl)cc1)NN=N/N=C/c1ccc(Cl)cc1', 'N=C(C(=NN)NN=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1', 'N=C(NN=Cc1ccc(Cl)cc1)NC(=N)c1ccc(Cl)cc1']"
top10_hit,shard_006,MassSpecGymID0082624,small_heteroaromatic,2,1.0,0.6461538672447205,0.9622641801834106,True,402.4910000000001,28,4,6,0,0,1,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"['O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(S[O+]CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(C[S+]([O-])CN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(CC[S+]([O-])N3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'CS(C=O)(c1ccc2oc(=O)[nH]c2c1)N1CCC(Cc2ccc(F)cc2)CC1']"
top10_hit,shard_006,MassSpecGymID0082618,small_heteroaromatic,2,1.0,0.6461538672447205,0.9444444179534912,True,402.4910000000001,28,4,6,0,0,1,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"['O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', '[3H][S+]([O-])c1cc2oc(=O)[nH]c2cc1CCN1CCC(Cc2ccc(F)cc2)CC1', 'O=c1[nH]c2ccc(CC[S+]([O-])N3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(CN[S+]([O-])C3CCC(Cc4ccc(F)cc4)CC3)cc2o1', '[3H][S+]([O-])c1ccc2oc(=O)n(CCN3CCC(Cc4ccc(F)cc4)CC3)c2c1']"
top10_hit,shard_006,MassSpecGymID0082625,small_heteroaromatic,2,1.0,0.6461538672447205,0.9444444179534912,True,402.4910000000001,28,4,6,0,0,1,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"['O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(CC3CCN(CC[S+]([O-])c4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(C[S+]([O-])CN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'C[SH](C(=O)N1CCC(Cc2ccc(F)cc2)CC1)c1ccc2[nH]c(=O)oc2c1', 'O=c1[nH]c2cc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)ccc2o1']"
top10_hit,shard_006,MassSpecGymID0082613,small_heteroaromatic,2,1.0,0.6461538672447205,0.9272727370262146,True,402.4910000000001,28,4,6,0,0,1,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"['O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(CC[S+]([O-])N3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(C[S+]([O-])CC3CCN(Cc4ccc(F)cc4)CC3)cc2o1', 'O=[SH]c1ccc2oc(=O)n(CCN3CCC(Cc4ccc(F)cc4)CC3)c2c1', 'O=C1NC2=CC=C(SC2CCN2CCC(Cc3ccc(F)cc3)CC2)C(=O)O1']"
top10_hit,shard_006,MassSpecGymID0082614,small_heteroaromatic,2,1.0,0.6461538672447205,0.9272727370262146,True,402.4910000000001,28,4,6,0,0,1,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"['O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(S[O+]CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2cc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)ccc2o1', 'O=c1[nH]c2ccc(C[S+]([O-])N3CCCC(Cc4ccc(F)cc4)CC3)cc2o1', '[3H][S+]([O-])c1cc2[nH]c(=O)c(CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1']"
top10_hit,shard_019,MassSpecGymID0224375,aromatic_rich_polycycle,2,1.0,0.6521739363670349,0.9090909361839294,True,377.4440000000001,27,4,6,0,0,1,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,Cc1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cccc1=O,"['Cc1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cccc1=O', 'Fc1ccc(-c2nc(-c3cc[c]cc3)[nH]c2-c2ccncc2)cc1', 'C[S+]([O])c1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1', 'C[S+]([O])c1cccc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccncc2)c1', 'C[S+]([O-])c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1']"
top10_hit,shard_023,MassSpecGymID0237301,polycyclic_aliphatic_like,8,1.0,0.65625,0.4583333432674408,True,387.44000000000017,28,4,6,1,0,1,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)[C@@H]4CCCO4)N)OC,CCc1cc2nc(N3CCN(C(=O)C4CCCO4)NC3)[nH]c(=O)c2cc1OC,"['CCc1cc2nc(N3CCN(C(=O)C4CCCO4)NC3)[nH]c(=O)c2cc1OC', 'COc1cc2[nH]c(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(=O)c2cc1OC', 'CCc1cc2nnn(N(C(=N)C(C)C)C(=O)C3CCCO3)c(=O)c2cc1OC', 'COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC', 'CCc1cc2nc(CNC(=O)C3CCCO3)n(C3N=NCCO3)c2cc1OC']"
top10_hit,shard_001,MassSpecGymID0018524,small_heteroaromatic,4,1.0,0.6666666865348816,1.0,True,339.3250000000001,23,2,6,0,0,0,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],CS(=O)(=O)c1ccc(C(=O)C2CC(=O)CCC2=O)c([N+](=O)[O-])c1,"['CS(=O)(=O)c1ccc(C(=O)C2CC(=O)CCC2=O)c([N+](=O)[O-])c1', 'CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)cc1[N+](=O)[O-]', 'CS(=O)(=O)c1ccc([C+]([O-])C2C(=O)CCCC2=O)c([N+](=O)[O-])c1', 'CS(=O)(=O)c1ccc([O+]=[C-]C2C(=O)CCCC2=O)c([N+](=O)[O-])c1', 'CS(=O)(=O)c1ccc(C(=O)C2=C([O-])CCCC2[O-])c([N+](=O)[O-])c1']"
top10_hit,shard_015,MassSpecGymID0212103,small_heteroaromatic,0,1.0,0.6666666865348816,0.6274510025978088,True,305.435,17,2,5,1,0,0,CSC1=NSC(=N1)SCC(=O)NC2=NN=CS2,CSc1nsc(SCC(=O)Nc2cnns2)n1,"['CSc1nsc(SCC(=O)Nc2cnns2)n1', 'CSc1nsc(SCC(=O)NC2=N[N-][CH]S2)n1', 'CSc1nnc(SCC(=O)Nc2ncns2)s1', 'CSc1nnc(SCC(=O)Nc2nncs2)s1', 'CSc1nsc(SCC(=O)NCc2ncns2)n1']"
top10_hit,shard_016,MassSpecGymID0215116,aromatic_rich_polycycle,11,1.0,0.6800000071525574,0.7254902124404907,True,319.389,23,3,6,0,0,0,C1=CC=C(C=C1)C2=CC(=O)NC(=N2)SCC3=CC=C(C=C3)C#N,N#Cc1ccc(CSc2nc(=O)cc(-c3ccccc3)[nH]2)cc1,"['N#Cc1ccc(CSc2nc(=O)cc(-c3ccccc3)[nH]2)cc1', '[CH]Cn1c(SCc2ccc(C#N)cc2)nc2ccccc2c1=O', 'N#Cc1ccc(CSc2nc3ccccc3c(=O)cc2N)cc1', '[2H]C=Cn1c(SCc2ccc(C#N)cc2)nc2ccccc2c1=O', 'N#Cc1ccc(CSc2ncc(-c3ccccc(=O)c3)[nH]2)cc1']"
top10_hit,shard_012,MassSpecGymID0203990,small_heteroaromatic,8,1.0,0.6833333373069763,0.7586206793785095,True,406.5330000000003,27,3,6,2,0,0,CC1=CC(=C(C=C1SC2=CN=C(S2)N)C(=O)N3CCN(CC3)C(=O)C)OC,COc1cc(C)c(Sc2ccc(CN)s2)cc1C(=O)N1CCN(N)C(=O)C1,"['COc1cc(C)c(Sc2ccc(CN)s2)cc1C(=O)N1CCN(N)C(=O)C1', 'COc1cc(C)c(Sc2cnsc2N)cc1C(=O)N1CCN(C(C)=O)CC1', 'COc1cc(C)c(Sc2ccc(C3NO3)s2)cc1C(=O)N1CCN(N)CC1', 'COc1cc(C)c(Sc2c[nH]c(=N)s2)cc1C(=O)N1CCN(C(C)=O)CC1', 'COc1cnc(Sc2cc(C(=O)N3CCN(C=N)CC3)c(OC)cc2C)s1']"
top10_hit,shard_023,MassSpecGymID0236751,small_heteroaromatic,2,1.0,0.692307710647583,0.6964285969734192,True,395.8680000000001,26,3,6,0,0,0,C1CN(CCN1CC2=CC=CC=C2)S(=O)(=O)C3=C(C=C(C=C3)Cl)[N+](=O)[O-],O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c(Cl)c1,"['O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c(Cl)c1', 'O=[N+]([O-])Cc1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)C1', '[N-]OOc1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1', '[N-]=[O+]Oc1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1', '[N]=[O+]Oc1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1']"
top10_hit,shard_012,MassSpecGymID0204367,aromatic_rich_polycycle,11,1.0,0.6969696879386902,0.7777777910232544,True,458.51100000000014,31,4,6,1,0,0,CS(=O)(=O)C1=CC=CC(=C1)C(=O)N(CC2=CC=CC=C2)C3=NC4=C(C=C(C=C4S3)F)F,O=C(CS(=O)(=O)c1ccccc1)N(Cc1ccccc1)c1nc2c(F)cc(F)cc2s1,"['O=C(CS(=O)(=O)c1ccccc1)N(Cc1ccccc1)c1nc2c(F)cc(F)cc2s1', 'C[S+](=O)([O-])c1cccc(C(=O)N(Cc2ccccc2)c2nc3c(F)cc(F)cc3s2)c1', '[O]S(=C[OH2+])c1cccc(C(=O)N(Cc2ccccc2)c2nc3c(F)cc(F)cc3s2)c1', 'COS(=O)c1cccc(C(=O)N(Cc2ccccc2)c2nc3c(F)cc(F)cc3s2)c1', 'CC(=O)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2nc3c(F)cc(F)cc3s2)c1']"
top10_hit,shard_003,MassSpecGymID0046632,aromatic_rich_polycycle,11,1.0,0.6976743936538696,0.7317073345184326,True,266.26,20,3,6,0,0,0,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)O)C3=NNN=N3,O=c1cccc(-c2ccccc2-c2nn[nH]n2)cc1,"['O=c1cccc(-c2ccccc2-c2nn[nH]n2)cc1', 'O=C(O)c1c2cc(-c3ccccc3-c3nn[nH]n3)cc1-2', 'O=C(O)c1ccccc1-c1ccc(-c2nn[nH]n2)cc1', 'O=C(O)c1ccccc1-c1cccc(-c2nn[nH]n2)c1', '[3H]c1ccc(-c2ccccc2-c2nn[nH]n2)cc1C(=O)O']"
top10_hit,shard_003,MassSpecGymID0052993,other_midsize,0,1.0,0.6984127163887024,0.7868852615356445,True,503.51500000000027,33,2,6,2,1,0,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,"['COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1', 'COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)C(O)=NNc1nc(OC)cc(OC)n1', 'COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)N(C=O)Nc1nc(OC)cc(OC)n1', 'COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)N(C(=N)O)c1nc(OC)cc(OC)n1', 'C=C(O)NS(=O)(=O)NCc1ccc(C(=O)OC)c(S(=O)(=O)Nc2nc(OC)cc(OC)n2)c1']"
top10_hit,shard_023,MassSpecGymID0237960,lipid_like_flexible,3,1.0,0.7045454382896423,1.0,True,488.57800000000026,34,0,0,2,3,2,CC(C)(C)OC(=O)CC[C@@H](C(=O)OC(C)(C)C)NC(=O)N[C@@H](CCC(=O)O)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)CCC(NC(O)=NC(CCC(=O)O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,"['CC(C)(C)OC(=O)CCC(NC(O)=NC(CCC(=O)O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C', 'CC(C)(C)OC(=O)CC[C@H](NNCCC(=O)C(CCC(=O)O)CCC(=O)O)C(=O)OC(C)(C)C', 'CC(C)(C)OC(=O)CCC(NC(CCC(=O)O)=NCOC(=O)OC(C)(C)C)C(=O)OC(C)(C)C', 'CC(C)(C)OC(=O)CCCCCCCCNC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O', 'CC(C)(C)OC(=O)CCC(NC(=CCCCCCC(=O)O)NCC(=O)OC(C)(C)C)C(=O)OO']"
top10_hit,shard_015,MassSpecGymID0211703,small_heteroaromatic,0,1.0,0.7090908885002136,0.9215686321258544,True,323.80499999999995,21,3,6,1,0,1,CCC(=O)NC1=C2CS(=O)CC2=NN1C3=CC(=CC=C3)Cl,CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S+](=O)C2,"['CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S+](=O)C2', 'CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S+]([O-])C2', 'CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S+]=[O+]C2', 'CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C=[SH](=O)C2', 'CCC(=O)Nc1c2nn(-c3cccc(Cl)c3)c1[SH](C=O)C2']"
top10_hit,shard_015,MassSpecGymID0211704,small_heteroaromatic,0,1.0,0.7090908885002136,0.9038461446762084,True,323.80499999999995,21,3,6,1,0,1,CCC(=O)NC1=C2CS(=O)CC2=NN1C3=CC(=CC=C3)Cl,CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S-](=O)C2,"['CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S-](=O)C2', 'CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[S+]([O-])C2', 'CCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C=[SH](=O)C2', 'CCCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)[S+]([O])C2', 'CCCC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)C[O+]S2']"
top10_hit,shard_019,MassSpecGymID0225129,aromatic_rich_polycycle,11,1.0,0.7142857313156128,0.8387096524238586,True,379.46,28,3,6,1,0,0,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)/C=C/C(=O)NO,CONC(=O)C=Cc1ccc(CN(CO)CCc2c[nH]c3ccccc23)cc1,"['CONC(=O)C=Cc1ccc(CN(CO)CCc2c[nH]c3ccccc23)cc1', '[3H]O/N=C(\\O)C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1', 'COO[N+]=C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1', 'CN=COC(=O)c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1', 'COOc1cc2cc(CN(CCO)CCc3c[nH]c4ccccc34)c[nH]c-2c1']"
top10_hit,shard_005,MassSpecGymID0078735,aromatic_rich_polycycle,2,1.0,0.7164179086685181,0.7424242496490479,True,428.43400000000025,30,4,6,0,0,0,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Cc1cc(CNc2ccc(NS(=O)(=O)c3cnc4nc(N)[nH]c(=O)c4n3)cc2)no1,"['Cc1cc(CNc2ccc(NS(=O)(=O)c3cnc4nc(N)[nH]c(=O)c4n3)cc2)no1', 'Cc1cc(NS(=O)(=O)c2ccc(NCc3cnc4nc(N)nc(O)c4n3)cc2)no1', 'Cc1cnc(NS(=O)(=O)c2ccc(NCc3cnc4noc(NO)c4n3)cc2)cn1', 'Nc1onc2ncc(CNc3ccc(S(=O)(=O)NCc4nccc(O)n4)cc3)nc12', 'Nc1onc2ncc(CNS(=O)(=O)c3ccc(NCc4nccnc4O)cc3)nc12']"
top10_hit,shard_006,MassSpecGymID0082623,small_heteroaromatic,2,1.0,0.71875,0.9622641801834106,True,402.4910000000001,28,4,6,0,0,1,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,O=c1[nH]c2ccc([S]([At])OCCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"['O=c1[nH]c2ccc([S]([At])OCCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(C[S+]([O-])CN3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=c1[nH]c2ccc(CC[S+]([O-])N3CCC(Cc4ccc(F)cc4)CC3)cc2o1', 'O=[SH]c1[nH]c2cc(=O)oc-2cc1CCN1CCC(Cc2ccc(F)cc2)CC1']"
top10_hit,shard_012,MassSpecGymID0203932,small_heteroaromatic,8,1.0,0.71875,0.8666666746139526,True,397.83600000000007,26,3,6,1,0,1,CC1=C(C(=O)OC2=CC(=C(C=C12)Cl)OC)CC(=O)NC3CS(=O)(=O)C=C3,COc1cc2oc(=O)c(CC([O])N[C@@H]3C=CS(=O)(=O)C3)c(C)c2cc1Cl,"['COc1cc2oc(=O)c(CC([O])N[C@@H]3C=CS(=O)(=O)C3)c(C)c2cc1Cl', 'COc1cc2oc(=O)c(CC(O)=NC3C=CS(=O)(=O)C3)c(C)c2cc1Cl', 'COc1cc2oc(=O)c(CC([O-])=N[C@H]3C=CS(=O)(=O)C3)c(C)c2cc1Cl', 'COc1cc2oc(=O)c(CC(=O)NC3C=CS(=O)(=O)C3)cc2cc1Cl', 'COc1cc2oc(=O)c(CC(=O)N3C=CS(=O)(=O)C3)c(C)c2cc1Cl']"
top10_hit,shard_005,MassSpecGymID0080660,aromatic_rich_polycycle,8,1.0,0.7288135886192322,0.9090909361839294,True,333.373,23,3,6,1,0,0,CC(C)OC1=C(SC2=C1C=C(C=C2)OC)C(=O)NC3=NNN=N3,CCCOc1c(C(=O)Nc2nn[nH]n2)sc2ccc(OC)cc12,"['CCCOc1c(C(=O)Nc2nn[nH]n2)sc2ccc(OC)cc12', 'COc1ccc2sc(C(=O)[Ge]=CNc3nn[nH]n3)c(OC(C)C)c2c1', 'COc1ccc2sc(C(=O)C(C)C)c(ONc3nn[nH]n3)c2c1', 'COc1ccc2sc(C(=O)ONc3nn[nH]n3)c(C(C)C)c2c1', 'COc1ccc2sc(C(=O)N=c3nn[nH][nH]3)c(OC(C)C)c2c1']"
top10_hit,shard_024,MassSpecGymID0251562,polycyclic_aliphatic_like,11,1.0,0.7288135886192322,0.7735849022865295,True,320.33000000000004,22,4,6,0,0,3,C1C(C2COC(C1=O)O2)N3C(=S)N(N=N3)C4=CC(=CC=C4)O,[3H]Oc1cc([3H])cc(-n2nnn(C3CC(=O)C4OCC3O4)c2=S)c1,"['[3H]Oc1cc([3H])cc(-n2nnn(C3CC(=O)C4OCC3O4)c2=S)c1', 'CC1=C=C(n2nnn([C@@H]3CC(=O)[C@@H]4OC[C@H]3O4)c2=S)C(=O)C1', 'Cc1cc(-n2nnn([C@H]3CC(=O)[C@@H]4C[C@H]3O4)c2=S)cc(=O)o1', '[3H]c1cc(-n2nnn([C@@H]3CC(=O)[C@H]4CC[C@@H]3O4)c2=S)cc(=O)o1', '[3H]Oc1cnnn1-c1cc([3H])n([C@H]2CC(=O)[C@H]3OC[C@H]2O3)c(=S)c1']"
