spec_name,subset,target_smiles,strategy,threshold,top_n,mist_tanimoto,active_bits,previous_mist_tanimoto,previous_tanimoto_top1,previous_exact_match_top1
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.25,,0.2673267424106598,49,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.3,,0.27368420362472534,42,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.4,,0.24444444477558136,33,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.5,,0.20930232107639313,25,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,16,0.17283950746059418,16,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,32,0.23333333432674408,32,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,48,0.2574257552623749,48,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,64,0.2654867172241211,64,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,80,0.25196850299835205,80,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,96,0.23239436745643616,96,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,128,0.2248520702123642,128,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,160,0.19499999284744263,160,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,top_n,,256,0.1433447152376175,256,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.05,,0.364130437374115,168,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.1,,0.47058823704719543,117,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.15,,0.5431034564971924,96,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.187,,0.5688073635101318,88,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.2,,0.5794392228126526,86,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.25,,0.6262626051902771,78,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.3,,0.6526315808296204,74,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.4,,0.6739130616188049,71,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,threshold,0.5,,0.7045454382896423,67,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,16,0.1927710771560669,16,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,32,0.3855421543121338,32,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,48,0.5783132314682007,48,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,64,0.729411780834198,64,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,80,0.6138613820075989,80,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,96,0.5431034564971924,96,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,128,0.4452054798603058,128,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,160,0.37288135290145874,160,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0380514,unknown,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NC(CCSC)C(=O)N4CCCC4C5=C(C=C(C=C5)OC)OC)OC)OC)OC,top_n,,256,0.26492536067962646,256,0.5688073635101318,0.3934426307678222,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.05,,0.1805555522441864,193,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.1,,0.2016129046678543,87,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.15,,0.21052631735801697,53,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.187,,0.2469135820865631,39,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.2,,0.23749999701976776,37,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.25,,0.23076923191547394,34,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.3,,0.2133333384990692,29,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.4,,0.1944444477558136,24,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,threshold,0.5,,0.18571428954601288,21,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,16,0.16417910158634186,16,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,32,0.22077922523021698,32,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,48,0.2222222238779068,48,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,64,0.21153846383094788,64,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,80,0.21367521584033966,80,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,96,0.18796992301940918,96,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,128,0.1949685513973236,128,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,160,0.1871657818555832,160,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0383008,unknown,CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,top_n,,256,0.15217390656471252,256,0.2469135820865631,0.1428571492433548,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.05,,0.19617225229740143,182,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.1,,0.20645160973072052,119,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.15,,0.1953125,85,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.187,,0.17741934955120087,78,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.2,,0.17213115096092224,75,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.25,,0.14166666567325592,69,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.3,,0.14782609045505524,64,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.4,,0.125,58,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,threshold,0.5,,0.13084112107753754,53,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,16,0.11999999731779099,16,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,32,0.1627907007932663,32,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,48,0.13725490868091583,48,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,64,0.14782609045505524,64,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,80,0.18400000035762787,80,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,96,0.19708029925823212,96,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,128,0.22499999403953552,128,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,160,0.21276596188545227,160,0.1774193495512008,0.1040000021457672,0.0
MassSpecGymID0388215,unknown,CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,top_n,,256,0.1696750968694687,256,0.1774193495512008,0.1040000021457672,0.0
